Date,Flow [ML/d],M1,M2,M3,M4
2010-11-13,59.29822987,59.29822987,58.04473937047589,59.12080265751003,58.132699253543194
2010-11-14,150.1089661,150.1089661,73.01646825718443,61.860082499035926,57.81616701145293
2010-11-15,197.3022504,197.3022504,105.62974475519923,72.33318537326831,75.1712483617898
2010-11-16,127.9293232,127.9293232,129.87168260395163,88.75049757387971,121.27092428279059
2010-11-17,131.7775702,131.7775702,138.42223966747898,105.60919201444949,183.80329797734544
2010-11-18,110.3371204,110.3371204,134.6363158521879,117.96444709263743,177.35671107468184
2010-11-19,145.8935258,145.8935258,132.17271354688572,125.23478138052562,109.67475766999144
2010-11-20,231.6530308,231.6530308,148.76568684409892,132.49646782020443,105.9683013228701
2010-11-21,279.4195927,279.4195927,184.6786407374083,145.9090545580951,166.2367667513829
2010-11-22,217.8435592,217.8435592,212.20420539996746,164.8877690294432,207.16555581390816
2010-11-23,197.8921267,197.8921267,219.46784192562768,183.58998181508377,265.9068588164127
2010-11-24,191.0362929,191.0362929,213.54694165987092,196.80741728860554,265.01684657815633
2010-11-25,184.6931744,184.6931744,203.6084605046477,202.851091433597,175.39742999149823
2010-11-26,178.9336004,178.9336004,194.1779989956149,202.8698094774204,177.1277454875214
2010-11-27,219.0198931,219.0198931,193.94856127119147,200.62527471763872,204.48510041835323
2010-11-28,361.5653825,361.5653825,225.27025087266355,204.53187932753792,179.6000878154362
2010-11-29,422.2400247,422.2400247,284.0395795049035,222.1645132284706,231.96277614498428
2010-11-30,411.7066254,411.7066254,340.6870918302366,253.22263134029836,339.7385421608102
2010-12-01,713.6496285,713.6496285,436.27370172866785,301.2308735126955,443.120339747539
2010-12-02,969.1279379,969.1279379,601.3709310849918,376.0319206484477,519.1073347098159
2010-12-03,831.1599128,831.1599128,736.4636253859597,472.99439999294214,697.5092150797327
2010-12-04,594.5814838,594.5814838,750.8066305925694,565.9483111366202,981.17622234874
2010-12-05,681.6646491,681.6646491,719.8359802277563,633.4896719531101,851.2420612098095
2010-12-06,708.1057229,708.1057229,701.4092222829958,672.4268828075793,561.9622185674816
2010-12-07,554.794835,554.794835,666.707581546066,685.6860617351099,617.2345007088867
2010-12-08,534.3085042,534.3085042,619.7156577777372,677.5953433558205,725.6801383809214
2010-12-09,514.8092403,514.8092403,576.22646753423,654.383503335101,580.8340470492316
2010-12-10,496.8465255,496.8465255,542.2921819215068,623.2372447810538,476.9893798993468
2010-12-11,479.5055154,479.5055154,516.425731101599,590.2322433003293,514.2578100312769
2010-12-12,491.5844955,491.5844955,501.050107866073,560.1205034370489,515.4070977151675
2010-12-13,854.5385573,854.5385573,567.46626426886,548.3936343544129,480.708026649933
2010-12-14,1361.469817,1361.469817,794.9160471914191,584.2043138008918,588.717081807753
2010-12-15,1260.027402,1260.027402,1029.7122231415303,675.5368063616993,993.2864520301562
2010-12-16,930.8194466,930.8194466,1086.4299599152318,790.1804902130185,1373.0197577390215
2010-12-17,844.0797811,844.0797811,1019.5596064082138,884.6541582271238,1261.6143352043564
2010-12-18,695.9817599,695.9817599,904.6133626476311,931.0863722453909,808.4816614439183
2010-12-19,901.2057519,901.2057519,853.2596767209066,934.8771150351145,733.985316035599
2010-12-20,1039.689107,1039.689107,889.463490878094,923.4776445644094,843.5968930768083
2010-12-21,801.2303618,801.2303618,895.914487134094,911.7466901383946,847.7694944970526
2010-12-22,873.6905288,873.6905288,883.9138008789266,902.1042901780502,1018.4632161691602
2010-12-23,1099.161784,1099.161784,929.3375016969844,901.6787227768841,905.2244037028061
2010-12-24,1727.230077,1727.230077,1156.7495800553254,938.7757025194941,854.4936662639957
2010-12-25,2681.755712,2681.755712,1660.1462798105485,1063.5478171775046,1413.7110391553033
2010-12-26,7728.23923,7728.23923,3579.6116556599077,1466.1959010563994,2495.952011368977
2010-12-27,10706.76164,10706.76164,6714.035948973859,2362.167664607059,5479.883508399742
2010-12-28,3439.890435,3439.890435,6593.646696240707,3489.7480325303163,9873.919908804139
2010-12-29,2810.70532,2810.70532,5069.062241461581,4368.3561945928695,7636.302988324307
2010-12-30,2420.76752,2420.76752,3756.4055335599996,4722.893688549331,2082.7033379419554
2010-12-31,2902.816079,2902.816079,3121.8282838482523,4606.683420058639,1342.1519965456241
2011-01-01,3642.884722,3642.884722,3125.0948366367934,4265.122578633151,3516.710166887049
2011-01-02,3537.27207,3537.27207,3309.5076582548095,3921.1547727704124,3260.418271170234
2011-01-03,3091.09968,3091.09968,3319.4064839921875,3664.944577287466,3084.2897504187176
2011-01-04,2548.924989,2548.924989,3084.832112342891,3473.40877976669,4062.1872107777317
2011-01-05,2304.993941,2304.993941,2765.2366535940105,3292.1747261579426,2408.718339890908
2011-01-06,2446.041539,2446.041539,2561.8781037347967,3101.496188366348,2264.6905867302085
2011-01-07,2495.774622,2495.774622,2490.468748663651,2917.8604166029836,2740.5690151327935
2011-01-08,2448.361878,2448.361878,2468.7862915376218,2763.061948048137,1963.2356898271496
2011-01-09,2378.056891,2378.056891,2440.2551664968505,2644.496113677894,2876.614875212582
2011-01-10,2025.674196,2025.674196,2318.616837680932,2545.8647603213735,2282.7066568004534
2011-01-11,1713.676143,1713.676143,2103.4073728732233,2438.663886693385,2062.8786846256003
2011-01-12,1616.950286,1616.950286,1888.4447838541666,2306.7780639671746,2210.288255051033
2011-01-13,1998.811845,1998.811845,1840.6642361234885,2170.3207025255065,1279.334316858177
2011-01-14,2435.734443,2435.734443,2003.3334500503447,2075.7448457881273,2026.2355198905711
2011-01-15,2613.598445,2613.598445,2249.3777823239298,2057.5189826651304,2035.6138717423346
2011-01-16,3196.135725,3196.135725,2596.540978852256,2133.555445386169,2653.5061126677756
2011-01-17,3559.493666,3559.493666,2994.9130845174664,2303.9211058524575,3021.264151953263
2011-01-18,3745.806933,3745.806933,3345.352560094331,2546.920892936181,3181.672549272397
2011-01-19,4236.810606,4236.810606,3708.4210424742378,2838.6202020496135,4030.2334267747947
2011-01-20,4737.32737,4737.32737,4129.834928353008,3166.881275059281,3807.909913993346
2011-01-21,4684.143389,4684.143389,4437.102291474383,3510.143138957423,4640.2035013540035
2011-01-22,3950.556613,3950.556613,4378.669638499596,3808.9203427274247,4704.9865636087015
2011-01-23,4167.374757,4167.374757,4256.299581668059,4018.2146951198597,4441.387942239577
2011-01-24,4235.251647,4235.251647,4211.966490126781,4137.576187850693,3902.859223058962
2011-01-25,3713.09725,3713.09725,4064.362759777623,4175.960188707724,4053.3987792482812
2011-01-26,3092.438735,3092.438735,3725.236048777628,4125.5404564124065,4181.972455510926
2011-01-27,2580.402821,2580.402821,3272.5884045386665,3973.672122518065,3251.055522115071
2011-01-28,2184.806179,2184.806179,2811.9303472205333,3723.76555031426,2819.444266728893
2011-01-29,1875.801622,1875.801622,2402.58543607153,3400.4034217670246,2231.7133790624175
2011-01-30,1632.237433,1632.237433,2061.6318978689037,3039.749253687678,2170.254605441556
2011-01-31,1444.29973,1444.29973,1786.7379377423424,2677.020834719443,1541.7812732722934
2011-02-01,1297.883863,1297.883863,1568.6833483756861,2338.5270266403973,1696.3489240264585
2011-02-02,1181.002244,1181.002244,1396.3350551357494,2039.38142083018,1253.0871828477068
2011-02-03,1110.940098,1110.940098,1265.4901631292596,1785.8655033754258,1264.1898165256612
